series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status,my_comments,my_times_watched,my_rewatch_value,my_priority,my_tags,my_rewatching,my_rewatching_ep,my_discuss,my_sns,update_on_import,Unnamed: 0,Type,Score,Score Rank,Popularity Rank,Air Date,Studio,Num. of episodes,Genres,Theme(s),Demographic
37436,Revisions,TV,12,0,12,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,"Tem umas boas ideias, só que muito jogadas",0,0,1,default,0,,,,,,,,,,,
3024,Ribbon no Kishi,TV,52,0,52,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,"Bom, como é de se esperar de um anime de 67 ficou bem datado, mas ainda é capaz de tirar algumas risadas. Para quem quiser assistir: https://www.youtube.com/channel/UCBZEfwS8WPtZ9yzSPRK2e5Q/videos",0,0,1,default,0,,,,,,,,,,,
38992,Rikei ga Koi ni Ochita no de Shoumei shitemita.,TV,12,0,12,2023-02-04,2023-02-05,,6,,0,Completed,,0,,LOW,"Nunca estive tão feliz por estar errado, quando vi a segunda temporada desse anime na temporada não poderia ter ignorado mais, e por um completo acaso voltei para ver a primeira temporada e foi aprovado com louvor",0,0,1,default,0,,,,,,,,,,,
43470,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,TV,12,0,12,2023-02-05,2023-02-05,,4,,0,Completed,,0,,LOW,"Completamente ridículo em sem sentido assim como a primeira temporada, tirando o dramalhão (a nota caiu pelo desrespeito justamente dessa parte) do final conseguiu manter o nível da primeira parte",0,0,1,default,0,1638.0,TV,7.51,1639.0,1900.0,"Apr 2, 2022 to ?",['None'],0.0,"['Comedy', 'Romance']",['None'],
23,Ring ni Kakero 1,TV,12,0,12,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,"Feio, raso e chato",0,0,1,default,0,,,,,,,,,,,
7793,Ring ni Kakero 1: Kage Dou-hen,TV,6,0,6,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,"Bem que podia ter mandando essa verba para outra coisa ""menos ruim""",0,0,1,default,0,,,,,,,,,,,
10346,Ring ni Kakero 1: Sekai Taikai-hen,TV,6,0,6,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,Perdemos a chance de ter um Saint Seiya bom para assistir essa porcaria,0,0,1,default,0,,,,,,,,,,,
57487,Rising Impact,ONA,12,0,12,2024-07-15,2024-07-18,,7,,0,Completed,,0,,LOW,"🥉: Uma bela surpresa positivo, mesmo sendo o mais básico do anime shounen a temática diferente realmente valoriza muito a obra. A maioria das piadas também está no ponto certo, só achei o final um pouco acelerado",0,0,1,default,0,,,,,,,,,,,
59497,Rising Impact Season 2,ONA,14,0,14,2024-08-17,2024-08-17,,7,,0,Completed,,0,,LOW,,0,0,1,default,0,,,,,,,,,,,
28497,Rokka no Yuusha,TV,12,0,12,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,Só fica interessante depois do episódio 10,0,0,1,default,0,,,,,,,,,,,
32951,Rokudenashi Majutsu Koushi to Akashic Records,TV,12,0,12,0000-00-00,0000-00-00,,4,,0,Completed,,0,,LOW,Até tem seus momentos de brilho mas no geral é medíocre,0,0,1,default,0,,,,,,,,,,,
54259,Rokudou no Onna-tachi,TV,12,0,12,2023-04-08,2023-06-23,,6,,0,Completed,,0,,LOW,"Uma obra subestimada pelos usuários desse site, me arrancou várias risadas com sua premissa completamente estúpida, mas que de alguma forma conseguiu me prender",0,0,1,default,0,,,,,,,,,,,
52865,Romantic Killer,ONA,12,0,12,2023-01-10,2023-01-11,,7,,0,Completed,,0,,LOW,"🥉: Eu realmente não esperava nada desse anime, pensei que seria só mais uma comédia genérica, não poderia estar mais enganado. O C.G. ajuda muito em algumas tomadas, e por último é surpreendente uma comédia tocar em um tema tão delicado",0,0,1,default,0,,,,,,,,,,,
2993,Rosario to Vampire,TV,13,0,13,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,Só gosta disso quem tiver muita nostalgia,0,0,1,default,0,,,,,,,,,,,
2000,Roujin Z,Movie,1,0,1,2022-11-02,2022-11-04,,7,,0,Completed,,0,,LOW,"O filme tem uma discussão muito interessante, mas a ideia é explorada de uma forma muito rasa. Mesmo que o filme seja divertido de se ver você fica com um sentimento de que poderia ser bem mais",0,0,1,default,0,,,,,,,,,,,
45,Rurouni Kenshin: Meiji Kenkaku Romantan,TV,94,0,94,0000-00-00,0000-00-00,,4,,0,Completed,,0,,LOW,"Tem um bom pacing, mas infelizmente depois da saga do shishio só tem fillers",0,0,1,default,0,235.0,TV,8.3,236.0,402.0,"Jan 10, 1996 to Sep 8, 1998","['Gallop', '            Studio Deen']",94.0,"['Action', 'Adventure', 'Comedy', 'Romance']","['Historical', 'Samurai']",Shounen
48414,Sabikui Bisco,TV,12,0,12,0000-00-00,2022-04-18,,4,,0,Completed,"Parece que os cogumelos desse anime, na verdade, foram usados antes de escrever o roteiro",0,,LOW,Está tudo muito vago até agora para falar alguma coisa,0,0,1,default,0,,,,,,,,,,,
48761,Saihate no Paladin,TV,12,0,12,2022-02-07,2022-02-07,,2,,0,Completed,,0,,LOW,"Eu realmente estava gostando até o episódio 3,mas ele se perde muito principalmente quando vira a história de alguém que faz propaganda religiosa",0,0,1,default,0,,,,,,,,,,,
50664,Saihate no Paladin: Tetsusabi no Yama no Ou,TV,12,0,12,2023-10-07,2023-12-23,,2,,0,Completed,,0,,LOW,"É realmente difícil encontrar qualquer qualidade em Saihate no Paladin, algum dia eu ainda vou descobrir como isso ganhou uma adaptação para anime",0,0,1,default,0,,,,,,,,,,,
53590,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,TV,12,0,12,2024-01-13,2024-03-29,,6,,0,Completed,,0,,LOW,"🥉: Esse anime tem uma progressão muito agradável, diferente de 90% do gênero, aqui temos realmente uma curva de aprendizado da personagem. O maior ponto negativo são os diálogos, até pelo público alvo eles são bem bobinhos",0,0,0,default,0,,,,,,,,,,,
33255,Saiki Kusuo no Ψ-nan,TV,120,0,120,0000-00-00,2021-12-09,,5,,0,Completed,,0,,LOW,A proposta é interessante contudo não achei engraçado,0,0,1,default,0,149.0,TV,8.43,150.0,140.0,"Jul 4, 2016 to Dec 26, 2016","['J.C.Staff', '            Egg Firm']",120.0,"['Comedy', 'Slice of Life', 'Supernatural']","['Gag Humor', 'School']",Shounen
51837,Saikin Yatotta Maid ga Ayashii,TV,11,0,11,0000-00-00,2022-10-09,,3,,0,Completed,,0,,LOW,"Disque 100, muito bizarro a forma com que a relação deles se desenvolve, principalmente por parte da maid. Fora isso é um slice of life esquecível, mesmo que a ideia em si não seja ruim",0,0,1,default,0,,,,,,,,,,,
1254,Saint Seiya,TV,114,0,114,0000-00-00,0000-00-00,,4,,0,Completed,,0,,LOW,Esse relógio do santuário deve estar com algum defeito,0,0,1,default,0,995.0,TV,7.74,996.0,1137.0,"Oct 11, 1986 to Apr 1, 1989",['Toei Animation'],114.0,"['Adventure', 'Fantasy', 'Sci-Fi']",['None'],Shounen
12929,Saint Seiya Omega,TV,97,0,97,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,Nem quando eu era uma criança eu gostava disso,0,0,1,default,0,,,,,,,,,,,
1256,Saint Seiya: Jashin Eris,Movie,1,0,1,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Isso não faz nenhum sentido cronológico e o filme é ruim,0,0,1,default,0,,,,,,,,,,,
1258,Saint Seiya: Kamigami no Atsuki Tatakai,Movie,1,0,1,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Um filme sem pé nem cabeça,0,0,1,default,0,,,,,,,,,,,
36040,Saint Seiya: Knights of the Zodiac,ONA,12,0,12,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Um desrespeito ao legado de Saint Seiya,0,0,1,default,0,,,,,,,,,,,
3515,Saint Seiya: Meiou Hades Elysion-hen,OVA,6,0,6,0000-00-00,0000-00-00,,4,,0,Completed,,0,,LOW,O começo do Fim,0,0,1,default,0,1438.0,OVA,7.57,1439.0,3075.0,"Mar 7, 2008 to Aug 1, 2008",['Toei Animation'],6.0,"['Action', 'Fantasy']",['Super Power'],Shounen
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,OVA,13,0,13,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,O Muu está com dor nas costas de tanto carregar esse OVA,0,0,1,default,0,504.0,OVA,8.04,505.0,2577.0,"Nov 9, 2002 to Jul 25, 2003",['Toei Animation'],13.0,"['Adventure', 'Sci-Fi']",['None'],Shounen
1253,Saint Seiya: Meiou Hades Meikai-hen,OVA,12,0,12,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,Se tivesse mais verba poderia contratar um roteirista e um diretor melhores,0,0,1,default,0,983.0,OVA,7.75,984.0,2754.0,"Dec 17, 2005 to Feb 6, 2007",['Toei Animation'],12.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['Mythology', 'Super Power']",Shounen
34539,Saint Seiya: Saintia Shou,ONA,10,0,10,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,Um grande desrespeito ao público,0,0,1,default,0,,,,,,,,,,,
1260,Saint Seiya: Saishuu Seisen no Senshi-tachi,Movie,1,0,1,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,O melhor dos filmes de Saint Seiya,0,0,1,default,0,,,,,,,,,,,
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,OVA,13,0,13,0000-00-00,0000-00-00,,7,,0,Completed,,0,,LOW,O melhor de Saint Seiya que foi estragado por Masami Kurumada,0,0,1,default,0,610.0,OVA,7.97,611.0,1757.0,"Jun 24, 2009 to Apr 21, 2010",['TMS Entertainment'],13.0,"['Action', 'Adventure', 'Supernatural']","['Martial Arts', 'Super Power']",Shounen
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,OVA,13,0,13,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,O mundo precisa da 3° Temporada de Lost Canvas,0,0,1,default,0,457.0,OVA,8.09,458.0,2208.0,"Feb 23, 2011 to Jul 20, 2011",['TMS Entertainment'],13.0,"['Action', 'Adventure', 'Supernatural']","['Martial Arts', 'Super Power']",Shounen
529,Saishuu Heiki Kanojo,TV,13,0,13,2023-12-01,2023-12-02,,6,,0,Completed,,0,,LOW,"Definitivamente uma obra que não passa em branco. A começar pela construção das relações de amizade, que transmitiu perfeitamente os sentimentos da juventude, como também na maneira que o medo da guerra foi passado do ponto de vista de pessoas comu",0,0,1,default,0,,,,,,,,,,,
12531,Sakamichi no Apollon,TV,12,0,12,2022-05-09,2022-05-09,,7,,0,Completed,,0,,LOW,"Uma ideia legal, uma animação muito boa, a trilha sonora não preciso nem falar, mas a história não vai muito a fundo, mesmo tendo bons personagens",0,0,1,default,0,217.0,TV,8.32,218.0,543.0,"Apr 13, 2012 to Jun 29, 2012","['Tezuka Productions', '            MAPPA']",12.0,"['Drama', 'Romance']","['Love Polygon', 'Music', 'School']",Josei
32542,Sakamoto desu ga?,TV,12,0,12,2024-02-08,2024-02-09,,9,,0,Completed,,0,,LOW,"🥉: Sakamoto é tão estúpido que dá a volta e vira genial. Não tem outra forma de descrever, é um senso de humor completamente bizarro. Acho até que o fato da produção ser bem fraquinha ajuda no fator comédia.",0,0,1,default,0,,,,,,,,,,,
44055,Sasaki to Miyano,TV,12,0,12,2022-09-28,2022-09-30,,5,,0,Completed,,0,,LOW,"Por incrível que pareça o romance avança em um ritmo bom, mas os personagens não são cativantes o suficiente para manter o interesse na série até o final",0,0,1,default,0,250.0,TV,8.28,251.0,1583.0,"Jan 10, 2022 to Mar 28, 2022",['Studio Deen'],12.0,"['Boys Love', 'Slice of Life']","['Otaku Culture', 'School']",
54233,Sasayaku You ni Koi wo Utau,TV,12,0,4,2024-04-13,0000-00-00,,2,,0,Dropped,,0,,LOW,CHATOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,0,0,1,default,0,,,,,,,,,,,
2605,Sayonara Zetsubou Sensei,TV,12,0,12,2023-07-04,2023-07-04,,8,,0,Completed,,0,,LOW,"🥇🥈: Monogatari dos humildes que se mistura com Azumanga Daioh, tem como não gostar? Dá para ver que vários conceitos de Bake foram testados aqui, só que voltado para comédia. Um espetáculo de direção que se complementa com diálogos absurdos",0,0,1,default,0,737.0,TV,7.88,738.0,586.0,"Jul 8, 2007 to Sep 23, 2007",['Shaft'],12.0,['Comedy'],"['Gag Humor', 'Parody', 'School']",Shounen
2476,School Days,TV,12,0,12,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,"Péssimos personagens principais, os secundários nem existem. Se fosse um filme até tinha como ser melhor",0,0,1,default,0,,,,,,,,,,,
30806,Schwarzesmarken,TV,12,0,12,2021-12-29,2021-12-29,,1,,0,Completed,,0,,LOW,"Vilões rasos, protagonista muda da água para o vinho do nada, e tudo é muito conveniente",0,0,1,default,0,,,,,,,,,,,
42826,Seijo no Maryoku wa Bannou desu,TV,12,0,12,2024-06-30,2024-07-01,,6,,0,Completed,,0,,LOW,"Falta molho, algum conflito pelo amor de Deus!!! Gostoso de assistir e tudo mais, mas falta alguma emoção, personagens mais dúbios, principalmente considerando sua proposta. Será possível que em um reino todas as pessoas sejam boas?",0,0,1,default,0,,,,,,,,,,,
51215,Seijo no Maryoku wa Bannou desu Season 2,TV,12,0,12,2024-07-01,2024-07-02,,5,,0,Completed,,0,,LOW,"Cara, foi muito quase. Eles levantam umas bolas excelentes, todo o conflito mais afastado da capital, o caso do noivado da santa, mas tudo isso se resolve muito facilmente, até a intriga política entre os reinos é solucionado como se não fosse nada",0,0,1,default,0,,,,,,,,,,,
44203,Seirei Gensouki,TV,12,0,12,2022-03-10,2022-03-12,,3,,0,Completed,,0,,LOW,"Essa coisa de passar mensagem é para o fracos, a coisa é ter personagens apelões, quando convém",0,0,1,default,0,,,,,,,,,,,
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,TV,13,0,13,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,"Eu gostei da primeira vez que vi, até descobrir que era uma cópia ruim de Bakemonogatari",0,0,1,default,0,251.0,TV,8.28,252.0,57.0,"Oct 4, 2018 to Dec 27, 2018",['CloverWorks'],13.0,"['Comedy', 'Drama', 'Romance', 'Supernatural']",['School'],
53912,Seiyuu Radio no Uraomote,TV,12,0,12,2024-04-10,2024-06-26,,6,,0,Completed,,0,,LOW,"O final presta, mas meio que só isso kkkkkkkkkk. A parte do drama da aposentadoria delas é MUITO ruim, simplesmente sem nenhum nexo",0,0,1,default,0,,,,,,,,,,,
47790,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",TV,12,0,12,2022-01-13,2022-01-14,,3,,0,Completed,,0,,LOW,Victor eu perdi 4h da minha vida por sua causa,0,0,1,default,0,,,,,,,,,,,
199,Sen to Chihiro no Kamikakushi,Movie,1,0,1,0000-00-00,0000-00-00,,9,,0,Completed,,0,,LOW,🥇🥈: A quantidade de referências a cultura japonesa é impressionante,0,0,1,default,0,31.0,Movie,8.79,32.0,43.0,"Jul 20, 2001",['Studio Ghibli'],1.0,"['Adventure', 'Award Winning', 'Supernatural']",['Mythology'],
1033,Sennen Joyuu,Movie,1,0,1,2022-10-31,2022-11-02,,10,,0,Completed,,0,,LOW,"💎:  Falar da velhice, objetivos da vida e memórias em apenas 1h e 20min é incrível. Não conheço outro além do Kon que consiga fazer essa inserção na mente dos personagens dessa forma, você fica completamente imerso na realidade do filme",0,0,1,default,0,276.0,Movie,8.25,277.0,1230.0,"Sep 14, 2002",['Madhouse'],1.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['Historical', 'Showbiz']",
42351,Senpai ga Uzai Kouhai no Hanashi,TV,12,0,12,2022-02-02,2022-02-03,,4,,0,Completed,,0,,LOW,Uma comediazinha muito ok... Não é ruim mas não tem nada demais,0,0,1,default,0,1124.0,TV,7.69,1125.0,814.0,"Oct 10, 2021 to Dec 26, 2021",['Doga Kobo'],12.0,"['Comedy', 'Slice of Life']","['Adult Cast', 'Romantic Subtext', 'Workplace']",
54855,Senpai wa Otokonoko,TV,12,0,8,2024-07-04,0000-00-00,,0,,0,Watching,,0,,LOW,,0,0,1,default,0,,,,,,,,,,,
53770,Sentai Daishikkaku,TV,12,0,12,2024-04-07,2024-06-30,,9,,0,Completed,,0,,LOW,"💎: Rapaz... Tudo que eu sempre sonhei em ver em uma obra do gênero, extremamente cativante e me fez ter algumas boas discussões sobre as possibilidades de avanço da história. Gosto também como eles trabalharam com essa modalidade dúbia dos person",0,0,1,default,0,,,,,,,,,,,
339,Serial Experiments Lain,TV,13,0,13,0000-00-00,0000-00-00,,10,,0,Completed,,4,Very High,MEDIUM,"💎: Genial, não entendi nada, mesmo assistindo 4 vezes (Uma experiência do cacete, não é possível resumi-la em apenas alguns caracteres) Deus está aqui",0,0,1,default,0,487.0,TV,8.06,488.0,258.0,"Jul 6, 1998 to Sep 28, 1998",['Triangle Staff'],13.0,"['Avant Garde', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural']",['Psychological'],
43439,Shadows House,TV,13,0,13,2021-12-08,2021-12-08,,7,,0,Completed,,0,,LOW,"Muito carismático, tem uma história e personagens interessantes",0,0,1,default,0,984.0,TV,7.75,985.0,1161.0,"Apr 11, 2021 to Jul 4, 2021",['CloverWorks'],13.0,"['Slice of Life', 'Supernatural']",['None'],Seinen
49782,Shadows House 2nd Season,TV,12,0,12,0000-00-00,2022-10-14,,6,,0,Completed,,0,,LOW,"Manteve o nível geral da primeira temporada, e isso é algo louvável, os mistérios funcionam relativamente bem, mesmo com alguns pequenos problemas de ritmo",0,0,1,default,0,,,,,,,,,,,
154,Shaman King,TV,64,0,64,0000-00-00,0000-00-00,,4,,0,Completed,"Um anime bem ok, tem um ótimos episódios, outros bem chatos",0,,LOW,"Varia muito entre ótimas cenas e muita enrolação,e infelizmente a segunda parte é preponderante",0,0,1,default,0,952.0,TV,7.76,953.0,550.0,"Jul 4, 2001 to Sep 25, 2002",['Xebec'],64.0,"['Action', 'Adventure', 'Comedy', 'Supernatural']",['Super Power'],Shounen
52347,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",TV,25,0,10,2023-10-01,0000-00-00,,2,,0,Dropped,,0,,LOW,"Ok, essa foi a última chance para shangri-la frontier, não dá mais, essa coisa é MUITO enfadonha.",0,0,1,default,0,,,,,,,,,,,
23273,Shigatsu wa Kimi no Uso,TV,22,0,22,0000-00-00,0000-00-00,,8,,0,Completed,,0,,LOW,🥈🥉: Uma história de drama tocante com ótimos personagens e um excelente último episódio,0,0,1,default,0,57.0,TV,8.67,58.0,22.0,"Oct 10, 2014 to Mar 20, 2015",['A-1 Pictures'],22.0,"['Drama', 'Romance']","['Music', 'School']",Shounen
44074,Shiguang Dailiren,ONA,11,0,0,0000-00-00,0000-00-00,,0,,0,Plan to Watch,,0,,LOW,,0,0,1,default,0,30.0,ONA,8.8,31.0,973.0,"Apr 30, 2021 to Jul 9, 2021",['Studio LAN'],11.0,"['Drama', 'Supernatural']",['Time Travel'],
48415,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",TV,12,0,12,2022-06-02,2022-07-12,,3,,0,Completed,,0,,LOW,"Burro Burro Burro, Medíocre, Soneca Zzz...zzz...",0,0,1,default,0,,,,,,,,,,,
58426,Shikanoko Nokonoko Koshitantan,TV,12,0,9,2024-07-03,0000-00-00,,8,,0,Watching,,0,,LOW,,0,0,1,default,0,,,,,,,,,,,
37396,Shikioriori,Movie,3,0,3,0000-00-00,0000-00-00,,5,,0,Completed,,0,,LOW,Várias pequenas histórias para se ver quando estiver sem nada para fazer,0,0,1,default,0,,,,,,,,,,,
47161,Shikkakumon no Saikyou Kenja,TV,12,0,12,2022-03-10,2022-04-03,,2,,0,Completed,,0,,LOW,Lógica é feita para aqueles que não sabem fazer motores,0,0,1,default,0,,,,,,,,,,,
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,12,0,12,0000-00-00,0000-00-00,,4,,0,Completed,,0,,LOW,"Era mais engraçado quando eu tinha uns 12~13 anos do que agora, mas tem o seu valor de iniciador nesse mundo das obras nipónicas",0,0,1,default,0,,,,,,,,,,,
3786,Shin Evangelion Movie:||,Movie,1,0,1,2022-01-17,2022-01-18,,2,,0,Completed,,0,,LOW,🥈Não dá para arrumar uma bagunça de 3 filmes em 1h e 30min. Quem teve a ideia de autorizar isso? Por que Deus?????,0,0,1,default,0,,,,,,,,,,,
44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",TV,13,0,13,2022-03-01,2022-03-01,,2,,0,Completed,,0,,LOW,"Sem foco, personagens rasos, construção de mundo sem sentido e pior termina com um gancho para uma possível nova temporada, é muita audácia",0,0,1,default,0,,,,,,,,,,,
51495,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,TV,12,0,12,2024-02-27,2024-02-27,,1,,0,Completed,,0,,LOW,"Já não prestava quando era galhofa, agora que ficou sério é que foi para o fundo do poço mesmo. Não vejo qualquer qualidade com que se possa fazer alguma coisa, foi uma penitência terminar isso.",0,0,0,disallow,0,,,,,,,,,,,
11371,Shin Tennis no Oujisama,TV,13,0,13,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,"Tosco, muito tosco mesmo, feito para crianças de no máximo 10 anos",0,0,1,default,0,,,,,,,,,,,
16498,Shingeki no Kyojin,TV,25,0,25,2021-02-26,2021-02-28,,6,,0,Completed,,0,,LOW,🥈: O exagero da direção e a forma com que tudo é jogado na sua cara sabotam uma boa obra,0,0,1,default,0,102.0,TV,8.53,103.0,1.0,"Apr 7, 2013 to Sep 29, 2013",['Wit Studio'],25.0,"['Action', 'Drama']","['Gore', 'Military', 'Survival']",Shounen
25777,Shingeki no Kyojin Season 2,TV,12,0,12,2021-02-28,2021-03-02,,6,,0,Completed,,0,,LOW,🥈: No geral compartilha das mesmas valências e problemas da primeira temporada,0,0,1,default,0,116.0,TV,8.5,117.0,12.0,"Apr 1, 2017 to Jun 17, 2017",['Wit Studio'],12.0,"['Action', 'Drama']","['Gore', 'Military', 'Survival']",Shounen
35760,Shingeki no Kyojin Season 3,TV,12,0,12,2021-03-02,2021-03-03,,5,,0,Completed,,0,,LOW,🥈: Essa treta política até o autor original pediu para tirar,0,0,1,default,0,72.0,TV,8.62,73.0,20.0,"Jul 23, 2018 to Oct 15, 2018",['Wit Studio'],12.0,"['Action', 'Drama']","['Gore', 'Military', 'Survival']",Shounen
38524,Shingeki no Kyojin Season 3 Part 2,TV,10,0,10,2021-03-03,2021-03-03,,6,,0,Completed,,0,,LOW,🥈: O exagero da direção continua incomodanto bastante,0,0,1,default,0,2.0,TV,9.08,3.0,32.0,"Apr 29, 2019 to Jul 1, 2019",['Wit Studio'],10.0,"['Action', 'Drama']","['Gore', 'Military', 'Survival']",Shounen
40028,Shingeki no Kyojin: The Final Season,TV,16,0,16,2021-03-03,2021-04-29,,5,,0,Completed,,0,,LOW,Esse clima mais pesado não foi muito bem trabalhado e as mortes não tem muito impacto,0,0,1,default,0,25.0,TV,8.85,26.0,46.0,"Dec 7, 2020 to Mar 29, 2021",['MAPPA'],16.0,"['Action', 'Drama']","['Gore', 'Military', 'Survival']",Shounen
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,TV Special,2,0,2,2023-12-28,2023-12-28,,1,,0,Completed,,0,,LOW,"Eu me RECUSO a acreditar que esse final foi planejado, o que eles estavam pensando com tudo isso? Sério. É deprimente ver o estado que Shingeki chegou, e convenhamos a MAPPA nem tentou, largou mão com força.",0,0,1,default,0,,,,,,,,,,,
48583,Shingeki no Kyojin: The Final Season Part 2,TV,12,0,12,2022-02-17,0000-00-00,,3,,0,Completed,,0,,LOW,"Não consigo mais me empolgar com Shingeki, estou esperando essa tragédia finalmente acabar",0,0,1,default,0,21.0,TV,8.9,22.0,164.0,"Jan 10, 2022 to Apr 4, 2022",['MAPPA'],12.0,"['Action', 'Drama']","['Gore', 'Military', 'Survival']",Shounen
31374,Shingeki! Kyojin Chuugakkou,TV,12,0,12,0000-00-00,0000-00-00,,3,,0,Completed,"Feito para surfar no sucesso de Shingeki, mas não acrescenta nada de relevante",0,,LOW,Quem pensou essa ideia estúpida? Shingeki for Kids,0,0,1,default,0,,,,,,,,,,,
169,Shingetsutan Tsukihime,TV,12,0,12,2023-02-07,2023-02-07,,4,,0,Completed,,0,,LOW,"A forma com que a história é contada prende muito, principalmente com seu ar de mistério. Contudo é muito triste como eles simplesmente ignoram toda a explicação da lore.",0,0,1,default,0,,,,,,,,,,,
47257,Shinigami Bocchan to Kuro Maid,TV,12,0,12,2022-03-18,0000-00-00,,6,,0,Completed,,0,,LOW,"Excluindo as piadas com o irmão mais novo, que simplesmente não tem graça, a construção da relação dos personagens é interessante e espero que um dia possamos ver uma segunda temporada",0,0,1,default,0,1217.0,TV,7.65,1219.0,1092.0,"Jul 4, 2021 to Sep 19, 2021",['J.C.Staff'],12.0,"['Comedy', 'Drama', 'Supernatural']",['Romantic Subtext'],
49858,Shinigami Bocchan to Kuro Maid 2nd Season,TV,12,0,12,2023-07-09,2023-09-24,,5,,0,Completed,,0,,LOW,"Bom, realmente vimos uma queda aqui... Não abre nem muita margem para comentários, simplesmente é enrolado, a qualidade textual em alguns episódios inexistente, mas ainda te arranca umas risadas.",0,0,1,default,0,,,,,,,,,,,
56738,Shinigami Bocchan to Kuro Maid 3rd Season,TV,12,0,12,2024-04-07,2024-06-23,,6,,0,Completed,,0,,LOW,"Acho engraçado como ele não se decide se é um anime mega infantil ou algo que uma criança não deveria passar perto kkkkkkkk. Apesar de sua história bobinha, a construção dos personagens leva a um final lindo",0,0,1,default,0,,,,,,,,,,,
46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,TV,12,0,12,2024-02-27,2024-02-27,,3,,0,Completed,,0,,LOW,"Se você desliga o seu cérebro, até que dá para rir dos primeiros 6 episódios, e a total falta de capacidade do roteiro, fazer um escalonamento de poder decente também é bem cômica. Resumidamente da para assistir.",0,0,0,disallow,0,,,,,,,,,,,
30363,Shinmai Maou no Testament Burst,TV,10,0,10,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Como eu vi alguma qualidade nisso quando tinha 12 anos?,0,0,1,default,0,,,,,,,,,,,
51098,Shinobi no Ittoki,TV,12,0,12,2022-10-04,2023-01-12,,2,,0,Completed,,0,,LOW,"Uma das piores obras de temporada que já tive o desprazer de assistir. Tudo é ruim, da animação ao roteiro, impressionante. Os ninjas nesse mundo não tem um pingo de lógica, suspensão de descrença existe, mas nesse nível?",0,0,1,default,0,,,,,,,,,,,
30,Shinseiki Evangelion,TV,26,0,26,0000-00-00,0000-00-00,,9,,0,Completed,,0,,LOW,💎: Uma história central muito bem desenvolvida com destaque especial para o Shinji,0,0,1,default,0,,,,,,,,,,,
32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",Movie,1,0,1,0000-00-00,0000-00-00,,10,,0,Completed,,0,,LOW,💎: Um final mais perfeito que esse é inimaginável,0,0,1,default,0,,,,,,,,,,,
31,Shinseiki Evangelion Movie: Shi to Shinsei,Movie,1,0,1,0000-00-00,0000-00-00,,6,,0,Completed,,0,,LOW,"Não é ruim, só inútil",0,0,1,default,0,,,,,,,,,,,
